masked_id,Date,wf_page
22,07222016,Online Banking Services/Mobile Banking/
22,07222016,Online Banking Services/Online Statements/
22,07222016,Insurance/Your Property/Specialty Vehicle Insurance
22,07222016,Insurance/Your Financial Goals/Planning for Retirement
22,07222016,Insurance/You and Your Family/Umbrella Liability Insurance
22,07222016,Insurance/Your Property/Specialty Vehicle Insurance
22,07222016,Insurance/Your Financial Goals/Protect What Counts
22,07222016,Your Financial Goals/Income in Retirement/
22,07222016,Your Financial Goals/Income in Retirement/
22,07222016,Your Financial Goals/Planning for Retirement/
22,07222016,Your Financial Goals/Income in Retirement/
22,07222016,Your Financial Goals/Planning for Retirement/
22,07232016,Mortgage Loans/Your Financial Goals /Borrowing and Credit
22,07242016,Mortgage Loans/Home Loans and Lines/Mortgage Loans
22,07242016,Mortgage Loans/Personal Lines and Loans/Student Loans
22,07252016,Accounts and Services/Checking Accounts/Account or Service Downloaded
22,07272016,Insurance/You and Your Family/Umbrella Liability Insurance
22,07272016,Insurance/Your Property/Specialty Vehicle Insurance
22,07272016,Insurance/Your Financial Goals/Protect What Counts
22,07272016,Insurance/Your Financial Goals/Planning for Retirement
22,07272016,Insurance/Your Financial Goals/Planning for Retirement
22,07272016,Accounts and Services/Foreign Exchange/Account or Service Downloaded
22,07272016,Accounts and Services/Checking Accounts/Account activated
22,07272016,Accounts and Services/Global Remittance Services/Account Service Feature Removed
22,07272016,Accounts and Services/Savings Accounts and CDs/Account link removed
22,07272016,Accounts and Services/Debit and Prepaid Cards/Account link removed
22,07282016,Online Banking Services/Online Bill Pay/
22,07282016,Online Banking Services/Online Bill Pay/
22,07282016,Online Banking Services/Online Banking/
22,07282016,Online Banking Services/Online Statements/
22,07282016,Online Banking Services/Online Banking/
22,07282016,Investing Solutions/IRAs/
22,07282016,Investing Solutions/IRAs/
22,07282016,Investing Solutions/Rollovers (401k and IRA)/
22,07282016,Investing Solutions/Investment Services/
22,07282016,Investing Solutions/Investing for Education/
22,07282016,Your Financial Goals/Income in Retirement/
22,07282016,Your Financial Goals/Income in Retirement/
22,07282016,Your Financial Goals/Planning for Retirement/
22,07282016,Your Financial Goals/Planning for Retirement/
22,07282016,Your Financial Goals/Investing Basics/
22,07282016,Accounts and Services/Credit Cards/Account phone number maintained
22,07282016,Accounts and Services/Identity Theft Protection/Account phone number maintained
22,07282016,Accounts and Services/Identity Theft Protection/Account Activation Failed
22,07282016,Accounts and Services/Credit Cards/Account or service maintained
22,07282016,Accounts and Services/Savings Accounts and CDs/Account or Service Downloaded
22,07292016,Accounts and Services/Foreign Exchange/Account balance inquired
22,07292016,Accounts and Services/Foreign Exchange/Account converted
22,07292016,Accounts and Services/Global Remittance Services/Account Service Feature Removed
22,07292016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,07292016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,07292016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,07302016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,07302016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,07302016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,07302016,Wealth Services/Wealth Management Services/
22,07302016,Wealth Services/Wealth Solutions/Specialized Wealth Services
22,07302016,Wealth Services/Wealth Management Services/
22,08012016,About Wells Fargo/Get to Know Our Company/Investor Relations
22,08022016,Financial Education/You and Your Family/Credit Management
22,08032016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
22,08032016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,08042016,Online Banking Services/Online Bill Pay/
22,08042016,Online Banking Services/Online Banking/
22,08042016,Online Banking Services/Online Banking/
22,08042016,Online Banking Services/Transfers/
22,08042016,Online Banking Services/Online Banking/
22,08042016,About Wells Fargo/Working With Us/Diversity and Accessibility 
22,08042016,About Wells Fargo/How do I…/Apply for an account or service
22,08042016,About Wells Fargo/How do I…/Apply for an account or service
22,08042016,About Wells Fargo/News and Outreach /Corporate Social Responsibility
22,08042016,About Wells Fargo/Get to Know Our Company/Investor Relations
22,08112016,About Wells Fargo/More resources/Customer Service
22,08112016,About Wells Fargo/More resources/Customer Service
22,08142016,Mortgage Loans/Personal Lines and Loans/Personal Lines and Loans
22,08192016,Accounts and Services/Credit Cards/Account Service Feature Removed
22,08192016,Accounts and Services/Global Remittance Services/Account link removed
22,08192016,Accounts and Services/Foreign Exchange/Account balance inquired
22,08192016,Accounts and Services/Checking Accounts/Account link added
22,08192016,Accounts and Services/Identity Theft Protection/Account link added
22,08192016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,08192016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,08192016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,08192016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,08192016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,08192016,Insurance/Your Property/Homeowners Insurance
22,08192016,Insurance/Your Property/Specialty Vehicle Insurance
22,08192016,Insurance/Your Financial Goals/Protect What Counts
22,08192016,Insurance/Your Financial Goals/Planning for Retirement
22,08192016,Insurance/Your Financial Goals/Protect What Counts
22,08192016,Your Financial Goals/Investing Basics/
22,08192016,Your Financial Goals/Income in Retirement/
22,08192016,Your Financial Goals/Planning for Retirement/
22,08192016,Your Financial Goals/Income in Retirement/
22,08192016,Your Financial Goals/Investing Basics/
22,08202016,About Wells Fargo/How do I…/Get help with payment challenges
22,08222016,Wealth Services/Wealth Solutions/Trust Services
22,08222016,Wealth Services/Wealth Solutions/Wealth Planning
22,08222016,Wealth Services/Wealth Solutions/Wealth Planning
22,08222016,Wealth Services/Wealth Management Services/
22,08222016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
22,08222016,About Wells Fargo/Still have questions?/Call Us
22,08222016,About Wells Fargo/Still have questions?/Call Us
22,08222016,About Wells Fargo/How do I…/Find my routing number 
22,08222016,About Wells Fargo/How do I…/Apply for an account or service
22,08222016,About Wells Fargo/More resources/Customer Service
22,08242016,Mortgage Loans/Your Financial Goals /Home Lending
22,08242016,Mortgage Loans/Personal Lines and Loans/Personal Lines and Loans
22,08242016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
22,08242016,Mortgage Loans/Your Financial Goals /Home Lending
22,08242016,Mortgage Loans/Your Financial Goals /Borrowing and Credit
22,08242016,Accounts and Services/Credit Cards/Account link removed
22,08242016,Accounts and Services/Debit and Prepaid Cards/Account balance inquired
22,08242016,Accounts and Services/Credit Cards/Account link removed
22,08242016,Accounts and Services/Credit Cards/Account link added
22,08242016,Accounts and Services/Foreign Exchange/Account Service Feature Added
22,08252016,Tax Center/Fraud Information Center /
22,08252016,Tax Center/Tax Center/
22,08252016,Tax Center/Tax Center/
22,08252016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,08252016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,08252016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,08282016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,08292016,Financial Education/Your Future/Investing
22,09022016,Your Financial Goals/Planning for Retirement/
22,09022016,Your Financial Goals/Income in Retirement/
22,09022016,Your Financial Goals/Investing Basics/
22,09022016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
22,09022016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,09022016,Rewards and Benefits/Use and Share Rewards/Share Rewards
22,09052016,About Wells Fargo/Get to Know Our Company/Vision and Values
22,09082016,Investing Solutions/Investment Services/
22,09082016,Investing Solutions/Investment Services/
22,09102016,Your Financial Goals/Investing Basics/
22,09112016,Tax Center/Tax Center/
22,09112016,Tax Center/Tax Center/
22,09112016,Tax Center/Fraud Information Center /
22,09112016,Your Financial Goals/Planning for Retirement/
22,09112016,Your Financial Goals/Planning for Retirement/
22,09112016,Your Financial Goals/Planning for Retirement/
22,09152016,Financial Education/Your Property/Insurance and Protection
22,09152016,Financial Education/Your Future/Small Business
22,09162016,Tax Center/Banking Made Easy/
22,09162016,Tax Center/Fraud Information Center /
22,09182016,Insurance/Your Property/Auto Insurance
22,09182016,Insurance/You and Your Family/Insurance Overview
22,09182016,Insurance/Your Property/Specialty Vehicle Insurance
22,09182016,Insurance/Your Property/Auto Insurance
22,09182016,Insurance/Your Property/Specialty Vehicle Insurance
22,09182016,Insurance/Your Property/Homeowners Insurance
22,09202016,Your Financial Goals/Investing Basics/
22,09202016,Your Financial Goals/Income in Retirement/
22,09202016,Your Financial Goals/Planning for Retirement/
22,09202016,Your Financial Goals/Investing Basics/
22,09202016,Your Financial Goals/Investing Basics/
22,09202016,About Wells Fargo/Working With Us/Careers at Wells Fargo
22,09202016,About Wells Fargo/Working With Us/Become a Supplier
22,09202016,About Wells Fargo/How do I…/Apply for an account or service
22,09202016,About Wells Fargo/More resources/Small Business Sitemap
22,09202016,About Wells Fargo/More resources/Frequently Asked Questions
22,09212016,Wealth Services/Abbot Downing/
22,09212016,Wealth Services/Wells Fargo Advisors /
22,09222016,Investing and Retirement/Ways to Invest/Invest Online
22,09222016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,09222016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,09222016,Investing and Retirement/Ways to Invest/Invest Online
22,09222016,Investing and Retirement/Ways to Invest/Invest Online
22,09222016,About Wells Fargo/News and Outreach /Corporate Social Responsibility
22,09222016,About Wells Fargo/More resources/Frequently Asked Questions
22,09222016,About Wells Fargo/Get to Know Our Company/Investor Relations
22,09222016,About Wells Fargo/Get to Know Our Company/Leadership and Governance
22,09222016,About Wells Fargo/Still have questions?/Call Us
22,09252016,Investing Solutions/IRAs/
22,09252016,Investing Solutions/Investment Services/
22,09252016,Investing Solutions/IRAs/
22,09252016,Investing Solutions/Investment Services/
22,09252016,Investing Solutions/Rollovers (401k and IRA)/
22,09252016,Investing and Retirement/Ways to Invest/Invest Online
22,09252016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,09252016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,09252016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,09252016,Investing and Retirement/Ways to Invest/Invest Online
22,09252016,Your Financial Goals/Investing Basics/
22,09252016,Your Financial Goals/Income in Retirement/
22,09252016,Your Financial Goals/Income in Retirement/
22,09252016,Your Financial Goals/Investing Basics/
22,09252016,Your Financial Goals/Income in Retirement/
22,09252016,Investing Solutions/Investing for Education/
22,09252016,Investing Solutions/IRAs/
22,09252016,Investing Solutions/IRAs/
22,09252016,Investing Solutions/Investment Services/
22,09252016,Investing Solutions/IRAs/
22,09262016,Wealth Services/Wealth Solutions/Specialized Wealth Services
22,09282016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,09292016,Your Financial Goals/Investing Basics/
22,09292016,Your Financial Goals/Investing Basics/
22,10022016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,10022016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,10032016,Insurance/You and Your Family/Insurance Overview
22,10032016,Insurance/Your Financial Goals/Planning for Retirement
22,10072016,Investing Solutions/Rollovers (401k and IRA)/
22,10082016,Tax Center/Fraud Information Center /
22,10082016,Tax Center/Tax Center/
22,10082016,Tax Center/Banking Made Easy/
22,10082016,Tax Center/Fraud Information Center /
22,10082016,Tax Center/Banking Made Easy/
22,10082016,Mortgage Loans/Your Financial Goals /Home Lending
22,10082016,Mortgage Loans/Your Financial Goals /Borrowing and Credit
22,10082016,Mortgage Loans/Your Financial Goals /Borrowing and Credit
22,10082016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
22,10082016,Mortgage Loans/Your Financial Goals /Home Lending
22,10082016,Tax Center/Fraud Information Center /
22,10082016,Tax Center/Tax Center/
22,10082016,Tax Center/Banking Made Easy/
22,10082016,Tax Center/Tax Center/
22,10082016,Tax Center/Fraud Information Center /
22,10082016,Investing Solutions/Investing for Education/
22,10082016,Investing Solutions/Investment Services/
22,10082016,Investing Solutions/Rollovers (401k and IRA)/
22,10082016,Investing Solutions/IRAs/
22,10082016,Investing Solutions/Investing for Education/
22,10102016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
22,10102016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
22,10102016,Rewards and Benefits/Use and Share Rewards/Share Rewards
22,10102016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,10102016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,10102016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,10112016,About Wells Fargo/Still have questions?/Call Us
22,10112016,About Wells Fargo/How do I…/Find my routing number 
22,10112016,About Wells Fargo/News and Outreach /Newsroom
22,10112016,About Wells Fargo/Get to Know Our Company/Who We Are
22,10112016,About Wells Fargo/Working With Us/Become a Supplier
22,10112016,Accounts and Services/Savings Accounts and CDs/Account activated
22,10112016,Accounts and Services/Global Remittance Services/Account or Service Opened
22,10112016,Accounts and Services/Identity Theft Protection/Account preference set or maintained
22,10112016,Accounts and Services/Checking Accounts/Account link added
22,10112016,Accounts and Services/Savings Accounts and CDs/Account Activation Failed
22,10112016,Financial Education/You and Your Family/Basic Finances
22,10112016,Financial Education/You and Your Family/Credit Management
22,10112016,Financial Education/Your Future/Retirement
22,10112016,Financial Education/You and Your Family/Education Finances
22,10112016,Financial Education/You and Your Family/Basic Finances
22,10112016,Your Financial Goals/Investing Basics/
22,10112016,Your Financial Goals/Investing Basics/
22,10112016,Your Financial Goals/Planning for Retirement/
22,10112016,Your Financial Goals/Income in Retirement/
22,10112016,Your Financial Goals/Investing Basics/
22,10142016,Mortgage Loans/Personal Lines and Loans/Credit Cards
22,10162016,Insurance/Your Property/Homeowners Insurance
22,10172016,Accounts and Services/Global Remittance Services/Account or Service Downloaded
22,10172016,Accounts and Services/Identity Theft Protection/Account or service maintained
22,10172016,Accounts and Services/Credit Cards/Account or service maintained
22,10172016,Accounts and Services/Credit Cards/Account hard hold added or removed
22,10172016,Accounts and Services/Debit and Prepaid Cards/Account Service Feature Added
22,10172016,About Wells Fargo/Still have questions?/Make an Appointment
22,10172016,About Wells Fargo/More resources/Frequently Asked Questions
22,10172016,About Wells Fargo/How do I…/Get help with payment challenges
22,10172016,About Wells Fargo/Get to Know Our Company/Investor Relations
22,10172016,About Wells Fargo/Get to Know Our Company/History of Wells Fargo
22,10172016,Online Banking Services/Online Bill Pay/
22,10172016,Online Banking Services/Transfers/
22,10172016,Online Banking Services/Online Statements/
22,10172016,Online Banking Services/Mobile Banking/
22,10172016,Online Banking Services/Online Banking/
22,10172016,Online Banking Services/Online Statements/
22,10172016,Online Banking Services/Online Statements/
22,10172016,Online Banking Services/Transfers/
22,10172016,Online Banking Services/Transfers/
22,10172016,Online Banking Services/Transfers/
22,10182016,Financial Education/Your Future/Investing
22,10182016,Financial Education/You and Your Family/Credit Management
22,10192016,Financial Education/Your Future/Investing
22,10202016,Insurance/Your Property/Homeowners Insurance
22,10202016,Insurance/You and Your Family/Umbrella Liability Insurance
22,10202016,Insurance/Your Financial Goals/Protect What Counts
22,10202016,Insurance/You and Your Family/Insurance Overview
22,10202016,Insurance/You and Your Family/Insurance Overview
22,10202016,Investing Solutions/Investing for Education/
22,10202016,Investing Solutions/Investment Services/
22,10202016,Investing Solutions/Investment Services/
22,10202016,Investing Solutions/IRAs/
22,10202016,Investing Solutions/Investing for Education/
22,10212016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
22,10212016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
22,10212016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
22,10212016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,10212016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
22,10212016,Your Financial Goals/Investing Basics/
22,10212016,Your Financial Goals/Planning for Retirement/
22,10212016,Your Financial Goals/Planning for Retirement/
22,10212016,Your Financial Goals/Investing Basics/
22,10212016,Your Financial Goals/Income in Retirement/
22,10212016,Your Financial Goals/Planning for Retirement/
22,10212016,Your Financial Goals/Investing Basics/
22,10212016,Your Financial Goals/Income in Retirement/
22,10212016,Your Financial Goals/Income in Retirement/
22,10212016,Your Financial Goals/Planning for Retirement/
22,10212016,Investing and Retirement/Ways to Invest/Invest Online
22,10212016,Investing and Retirement/Ways to Invest/Invest Online
22,10212016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,10212016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,10212016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,10242016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,10242016,Rewards and Benefits/Use and Share Rewards/Share Rewards
22,10242016,Rewards and Benefits/Use and Share Rewards/Share Rewards
22,10242016,Insurance/Your Property/Homeowners Insurance
22,10242016,Insurance/Your Property/Homeowners Insurance
22,10242016,Insurance/You and Your Family/Insurance Overview
22,10272016,Investing Solutions/Investment Services/
22,11022016,Investing Solutions/Investing for Education/
22,11022016,Investing Solutions/Investment Services/
22,11022016,Investing Solutions/Investing for Education/
22,11022016,Mortgage Loans/Personal Lines and Loans/Personal Lines and Loans
22,11022016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
22,11022016,Mortgage Loans/Home Loans and Lines/Mortgage Loans
22,11042016,Insurance/Your Property/Homeowners Insurance
22,11042016,Insurance/Your Property/Specialty Vehicle Insurance
22,11042016,Insurance/Your Property/Auto Insurance
22,11042016,Accounts and Services/Checking Accounts/Account renewed
22,11042016,Accounts and Services/Savings Accounts and CDs/Account link removed
22,11042016,Accounts and Services/Checking Accounts/Account or service maintained
22,11052016,Financial Education/Your Property/Insurance and Protection
22,11052016,Financial Education/Your Property/Homeownership
22,11072016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
22,11072016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
22,11072016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
22,11072016,Online Banking Services/Transfers/
22,11072016,Online Banking Services/Online Bill Pay/
22,11072016,Online Banking Services/Online Statements/
22,11082016,Tax Center/Tax Center/
22,11082016,Tax Center/Fraud Information Center /
22,11082016,Tax Center/Banking Made Easy/
22,11082016,Insurance/Your Property/Auto Insurance
22,11082016,Insurance/You and Your Family/Umbrella Liability Insurance
22,11082016,Insurance/Your Property/Specialty Vehicle Insurance
22,11092016,Accounts and Services/Foreign Exchange/Account Service Feature Added
22,11092016,Accounts and Services/Savings Accounts and CDs/Account or Service Downloaded
22,11092016,Accounts and Services/Savings Accounts and CDs/Account Activation Failed
22,11092016,Your Financial Goals/Income in Retirement/
22,11092016,Your Financial Goals/Investing Basics/
22,11092016,Your Financial Goals/Investing Basics/
22,11102016,Financial Education/Your Future/Investing
22,11122016,Insurance/Your Property/Homeowners Insurance
22,11152016,Online Banking Services/Online Statements/
22,11152016,Online Banking Services/Transfers/
22,11152016,Online Banking Services/Transfers/
22,11152016,Online Banking Services/Online Statements/
22,11152016,Online Banking Services/Online Bill Pay/
22,11152016,About Wells Fargo/Get to Know Our Company/Investor Relations
22,11152016,About Wells Fargo/Working With Us/Marketing Sponsorships
22,11152016,About Wells Fargo/Get to Know Our Company/Investor Relations
22,11152016,About Wells Fargo/Get to Know Our Company/Who We Are
22,11152016,About Wells Fargo/More resources/Commercial Sitemap
22,11182016,Financial Education/Your Property/Homeownership
22,11192016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,11192016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,11192016,Rewards and Benefits/Use and Share Rewards/Share Rewards
22,11192016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
22,11192016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,11192016,Online Banking Services/Transfers/
22,11192016,Online Banking Services/Online Bill Pay/
22,11192016,Online Banking Services/Transfers/
22,11192016,Online Banking Services/Mobile Banking/
22,11192016,Online Banking Services/Online Banking/
22,11192016,Tax Center/Fraud Information Center /
22,11192016,Tax Center/Fraud Information Center /
22,11192016,Tax Center/Banking Made Easy/
22,11192016,Tax Center/Tax Center/
22,11192016,Tax Center/Tax Center/
22,11192016,Accounts and Services/Global Remittance Services/Account converted
22,11192016,Accounts and Services/Savings Accounts and CDs/Account renewed
22,11192016,Accounts and Services/Checking Accounts/Account address maintained
22,11192016,Accounts and Services/Checking Accounts/Account hard hold added or removed
22,11192016,Accounts and Services/Debit and Prepaid Cards/Account address maintained
22,11212016,Insurance/Your Property/Specialty Vehicle Insurance
22,11212016,Insurance/You and Your Family/Umbrella Liability Insurance
22,11252016,Financial Education/You and Your Family/Education Finances
22,11252016,Financial Education/Your Future/Small Business
22,11252016,Financial Education/Your Property/Insurance and Protection
22,11252016,Financial Education/You and Your Family/Basic Finances
22,11252016,Financial Education/Your Property/Homeownership
22,11252016,Insurance/Your Property/Auto Insurance
22,11252016,Insurance/Your Financial Goals/Planning for Retirement
22,11252016,Insurance/Your Property/Specialty Vehicle Insurance
22,11252016,Insurance/Your Property/Specialty Vehicle Insurance
22,11252016,Insurance/Your Financial Goals/Protect What Counts
22,11252016,Investing Solutions/Rollovers (401k and IRA)/
22,11252016,Investing Solutions/Investment Services/
22,11252016,Investing Solutions/Investment Services/
22,11252016,Investing Solutions/IRAs/
22,11252016,Investing Solutions/IRAs/
22,11252016,Accounts and Services/Credit Cards/Account phone number maintained
22,11252016,Accounts and Services/Checking Accounts/Account hard hold added or removed
22,11252016,Accounts and Services/Identity Theft Protection/Account preference set or maintained
22,11252016,Accounts and Services/Identity Theft Protection/Account hard hold added or removed
22,11252016,Accounts and Services/Checking Accounts/Account or Service Downloaded
22,11262016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
22,11292016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,11292016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,11302016,Your Financial Goals/Investing Basics/
22,11302016,Your Financial Goals/Planning for Retirement/
22,11302016,Your Financial Goals/Income in Retirement/
22,11302016,Mortgage Loans/Home Loans and Lines/Mortgage Loans
22,11302016,Mortgage Loans/Your Financial Goals /Borrowing and Credit
22,11302016,Mortgage Loans/Personal Lines and Loans/Personal Lines and Loans
22,12012016,Mortgage Loans/Personal Lines and Loans/Credit Cards
22,12012016,Mortgage Loans/Your Financial Goals /Borrowing and Credit
22,12022016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,12022016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
22,12022016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
22,12022016,Insurance/You and Your Family/Umbrella Liability Insurance
22,12022016,Insurance/You and Your Family/Insurance Overview
22,12022016,Insurance/Your Property/Homeowners Insurance
22,12042016,Mortgage Loans/Your Financial Goals /Home Lending
22,12052016,Insurance/Your Financial Goals/Protect What Counts
22,12052016,Insurance/Your Financial Goals/Protect What Counts
22,12052016,Insurance/Your Property/Homeowners Insurance
22,12052016,Insurance/Your Financial Goals/Protect What Counts
22,12052016,Insurance/You and Your Family/Insurance Overview
22,12052016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,12052016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,12052016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,12052016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,12052016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,12092016,Insurance/Your Property/Homeowners Insurance
22,12102016,Accounts and Services/Global Remittance Services/Account phone number maintained
22,12102016,Accounts and Services/Foreign Exchange/Account link removed
22,12102016,Accounts and Services/Checking Accounts/Account or service maintained
22,12102016,Accounts and Services/Foreign Exchange/Account Service Feature Removed
22,12102016,Accounts and Services/Identity Theft Protection/Account converted
22,12102016,Investing and Retirement/Ways to Invest/Invest Online
22,12102016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,12102016,Investing and Retirement/Ways to Invest/Invest Online
22,12102016,Investing and Retirement/Ways to Invest/Invest Online
22,12102016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
22,12122016,About Wells Fargo/Get to Know Our Company/Vision and Values
22,12122016,About Wells Fargo/Get to Know Our Company/History of Wells Fargo
22,12122016,About Wells Fargo/Get to Know Our Company/Who We Are
22,12122016,About Wells Fargo/Get to Know Our Company/Investor Relations
22,12122016,About Wells Fargo/Get to Know Our Company/Vision and Values
22,12122016,Accounts and Services/Foreign Exchange/Account converted
22,12122016,Accounts and Services/Foreign Exchange/Account renewed
22,12122016,Accounts and Services/Checking Accounts/Account address maintained
22,12122016,Accounts and Services/Savings Accounts and CDs/Account address maintained
22,12122016,Accounts and Services/Credit Cards/Account hard hold added or removed
22,12162016,Online Banking Services/Transfers/
22,12182016,Financial Education/You and Your Family/Education Finances
22,12192016,About Wells Fargo/Get to Know Our Company/Investor Relations
22,12212016,Insurance/You and Your Family/Umbrella Liability Insurance
22,12212016,Insurance/Your Financial Goals/Protect What Counts
22,12212016,Insurance/You and Your Family/Umbrella Liability Insurance
22,12212016,Insurance/Your Financial Goals/Planning for Retirement
22,12212016,Insurance/Your Financial Goals/Protect What Counts
22,12212016,Insurance/You and Your Family/Insurance Overview
22,12232016,Rewards and Benefits/Use and Share Rewards/Share Rewards
22,12232016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
22,12232016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
22,12232016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
22,12232016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
22,12232016,Online Banking Services/Online Bill Pay/
22,12232016,Online Banking Services/Online Statements/
22,12232016,Online Banking Services/Online Bill Pay/
22,12232016,Online Banking Services/Online Bill Pay/
22,12232016,Online Banking Services/Online Banking/
22,12242016,Online Banking Services/Online Banking/
22,12252016,Investing Solutions/IRAs/
22,12252016,Investing Solutions/Rollovers (401k and IRA)/
22,12262016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,12262016,Investing and Retirement/Ways to Invest/Invest Online
22,12262016,Investing and Retirement/Ways to Invest/Invest With Guidance 
22,12262016,Tax Center/Tax Center/
22,12262016,Tax Center/Fraud Information Center /
22,12262016,Tax Center/Fraud Information Center /
22,12272016,Tax Center/Banking Made Easy/
22,12272016,Tax Center/Tax Center/
22,12282016,Wealth Services/Wealth Solutions/Investment Management
22,12292016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
22,12302016,Investing Solutions/Investing for Education/
23,07022016,Online Banking Services/Online Statements/
23,07042016,Investing Solutions/Investing for Education/
23,07072016,About Wells Fargo/More resources/Customer Service
23,07072016,About Wells Fargo/More resources/Account Services
23,07102016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
23,07112016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
23,07112016,Investing and Retirement/Ways to Invest/Invest With Guidance 
23,07112016,Investing and Retirement/Ways to Invest/Invest With Guidance 
23,07112016,Investing and Retirement/Ways to Invest/Invest Online
23,07112016,Investing and Retirement/Ways to Invest/Invest Online
23,07112016,Wealth Services/Abbot Downing/
23,07112016,Wealth Services/Wealth Advice  and Guidance/Wealth Management Insights
23,07112016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
23,07112016,Wealth Services/Wealth Solutions/Specialized Wealth Services
23,07112016,Wealth Services/Abbot Downing/
23,07112016,Investing and Retirement/Ways to Invest/Invest Online
23,07112016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
23,07112016,Investing and Retirement/Ways to Invest/Invest With Guidance 
23,07112016,Investing and Retirement/Ways to Invest/Invest With Guidance 
23,07112016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
23,07112016,About Wells Fargo/Get to Know Our Company/Who We Are
23,07112016,About Wells Fargo/How do I…/Find my routing number 
23,07112016,About Wells Fargo/Get to Know Our Company/Investor Relations
23,07112016,About Wells Fargo/Get to Know Our Company/Investor Relations
